state,district,taluka,season_year,start_date,end_date,duration_days
Maharashtra,Gondia,Gondia,2021,2021-10-10,2021-10-31,22
Maharashtra,Gondia,Amgaon,2021,2021-06-26,2021-07-05,10
Maharashtra,Gondia,Amgaon,2021,2021-10-10,2021-10-31,22
Maharashtra,Gondia,Tiroda,2021,2021-10-10,2021-10-31,22
Maharashtra,Gondia,Goregaon,2021,2021-10-17,2021-10-31,15
Maharashtra,Gondia,Salekasa,2021,2021-06-29,2021-07-05,7
Maharashtra,Gondia,Salekasa,2021,2021-08-01,2021-08-07,7
Maharashtra,Gondia,Salekasa,2021,2021-10-03,2021-10-31,29
Maharashtra,Gondia,Devari,2021,2021-10-03,2021-10-31,29
Maharashtra,Gondia,Morgaon arjuni,2021,2021-10-04,2021-10-31,28
Maharashtra,Gondia,Sadak arjuni,2021,2021-10-10,2021-10-31,22
Maharashtra,Chandrapur,Chandrpur,2021,2021-08-07,2021-08-16,10
Maharashtra,Chandrapur,Chandrpur,2021,2021-10-03,2021-10-15,13
Maharashtra,Chandrapur,Chandrpur,2021,2021-10-18,2021-10-31,14
Maharashtra,Chandrapur,Mul,2021,2021-10-04,2021-10-16,13
Maharashtra,Chandrapur,Mul,2021,2021-10-18,2021-10-31,14
Maharashtra,Chandrapur,Gondpimpri,2021,2021-10-03,2021-10-16,14
Maharashtra,Chandrapur,Gondpimpri,2021,2021-10-18,2021-10-31,14
Maharashtra,Chandrapur,Varora,2021,2021-10-04,2021-10-15,12
Maharashtra,Chandrapur,Varora,2021,2021-10-18,2021-10-31,14
Maharashtra,Chandrapur,Bhdravati,2021,2021-08-07,2021-08-16,10
Maharashtra,Chandrapur,Bhdravati,2021,2021-10-04,2021-10-15,12
Maharashtra,Chandrapur,Bhdravati,2021,2021-10-18,2021-10-31,14
Maharashtra,Chandrapur,Chimur,2021,2021-08-20,2021-08-28,9
Maharashtra,Chandrapur,Chimur,2021,2021-10-04,2021-10-16,13
Maharashtra,Chandrapur,Chimur,2021,2021-10-20,2021-10-31,12
Maharashtra,Chandrapur,Bramhpuri,2021,2021-09-22,2021-10-01,10
Maharashtra,Chandrapur,Bramhpuri,2021,2021-10-04,2021-10-17,14
Maharashtra,Chandrapur,Bramhpuri,2021,2021-10-19,2021-10-31,13
Maharashtra,Chandrapur,Nagbhid,2021,2021-08-21,2021-08-31,11
Maharashtra,Chandrapur,Nagbhid,2021,2021-09-22,2021-09-28,7
Maharashtra,Chandrapur,Nagbhid,2021,2021-10-03,2021-10-31,29
Maharashtra,Chandrapur,Sindhewahi,2021,2021-06-01,2021-06-08,8
Maharashtra,Chandrapur,Sindhewahi,2021,2021-10-04,2021-10-16,13
Maharashtra,Chandrapur,Sindhewahi,2021,2021-10-18,2021-10-31,14
Maharashtra,Chandrapur,Rajura,2021,2021-08-08,2021-08-16,9
Maharashtra,Chandrapur,Rajura,2021,2021-09-30,2021-10-09,10
Maharashtra,Chandrapur,Rajura,2021,2021-10-18,2021-10-31,14
Maharashtra,Chandrapur,Korpana,2021,2021-08-04,2021-08-15,12
Maharashtra,Chandrapur,Korpana,2021,2021-10-06,2021-10-15,10
Maharashtra,Chandrapur,Korpana,2021,2021-10-19,2021-10-31,13
Maharashtra,Chandrapur,Savali,2021,2021-10-04,2021-10-16,13
Maharashtra,Chandrapur,Savali,2021,2021-10-18,2021-10-31,14
Maharashtra,Chandrapur,Ballarpur,2021,2021-08-06,2021-08-16,11
Maharashtra,Chandrapur,Ballarpur,2021,2021-09-30,2021-10-09,10
Maharashtra,Chandrapur,Ballarpur,2021,2021-10-18,2021-10-31,14
Maharashtra,Chandrapur,Pombhurna,2021,2021-08-10,2021-08-16,7
Maharashtra,Chandrapur,Pombhurna,2021,2021-10-18,2021-10-31,14
Maharashtra,Chandrapur,Jivati,2021,2021-07-26,2021-08-02,8
Maharashtra,Chandrapur,Jivati,2021,2021-08-07,2021-08-15,9
Maharashtra,Chandrapur,Jivati,2021,2021-10-06,2021-10-15,10
Maharashtra,Chandrapur,Jivati,2021,2021-10-19,2021-10-31,13
Maharashtra,Gadchiroli,Gadchiroli,2021,2021-10-07,2021-10-15,9
Maharashtra,Gadchiroli,Gadchiroli,2021,2021-10-19,2021-10-31,13
Maharashtra,Gadchiroli,Kurkheda,2021,2021-08-21,2021-08-29,9
Maharashtra,Gadchiroli,Kurkheda,2021,2021-09-26,2021-10-17,22
Maharashtra,Gadchiroli,Kurkheda,2021,2021-10-19,2021-10-31,13
Maharashtra,Gadchiroli,Armori,2021,2021-08-21,2021-08-28,8
Maharashtra,Gadchiroli,Armori,2021,2021-10-07,2021-10-16,10
Maharashtra,Gadchiroli,Armori,2021,2021-10-19,2021-10-31,13
Maharashtra,Gadchiroli,Chamorshi,2021,2021-10-04,2021-10-16,13
Maharashtra,Gadchiroli,Chamorshi,2021,2021-10-18,2021-10-31,14
Maharashtra,Gadchiroli,Sironcha,2021,2021-10-03,2021-10-15,13
Maharashtra,Gadchiroli,Sironcha,2021,2021-10-19,2021-10-31,13
Maharashtra,Gadchiroli,Aheri,2021,2021-10-19,2021-10-31,13
Maharashtra,Gadchiroli,Etapalli,2021,2021-06-02,2021-06-08,7
Maharashtra,Gadchiroli,Etapalli,2021,2021-10-03,2021-10-15,13
Maharashtra,Gadchiroli,Etapalli,2021,2021-10-19,2021-10-31,13
Maharashtra,Gadchiroli,Dhanora,2021,2021-06-01,2021-06-08,8
Maharashtra,Gadchiroli,Dhanora,2021,2021-08-21,2021-08-28,8
Maharashtra,Gadchiroli,Dhanora,2021,2021-10-03,2021-10-16,14
Maharashtra,Gadchiroli,Dhanora,2021,2021-10-18,2021-10-31,14
Maharashtra,Gadchiroli,Korchi,2021,2021-06-01,2021-06-08,8
Maharashtra,Gadchiroli,Korchi,2021,2021-10-03,2021-10-31,29
Maharashtra,Gadchiroli,Desaiganj wadsa,2021,2021-09-28,2021-10-16,19
Maharashtra,Gadchiroli,Desaiganj wadsa,2021,2021-10-18,2021-10-31,14
Maharashtra,Gadchiroli,Mulchera,2021,2021-06-01,2021-06-10,10
Maharashtra,Gadchiroli,Mulchera,2021,2021-08-23,2021-08-29,7
Maharashtra,Gadchiroli,Mulchera,2021,2021-09-29,2021-10-08,10
Maharashtra,Gadchiroli,Mulchera,2021,2021-10-10,2021-10-16,7
Maharashtra,Gadchiroli,Mulchera,2021,2021-10-18,2021-10-31,14
Maharashtra,Gadchiroli,Bhamragad,2021,2021-10-06,2021-10-15,10
Maharashtra,Gadchiroli,Bhamragad,2021,2021-10-20,2021-10-31,12
Maharashtra,Thane,Thane,2022,2022-06-01,2022-06-09,9
Maharashtra,Thane,Thane,2022,2022-09-24,2022-10-06,13
Maharashtra,Thane,Thane,2022,2022-10-23,2022-10-31,9
Maharashtra,Thane,Kalyan,2022,2022-06-01,2022-06-09,9
Maharashtra,Thane,Kalyan,2022,2022-09-24,2022-10-01,8
Maharashtra,Thane,Kalyan,2022,2022-10-23,2022-10-31,9
Maharashtra,Thane,Murbad,2022,2022-06-01,2022-06-09,9
Maharashtra,Thane,Murbad,2022,2022-10-23,2022-10-31,9
Maharashtra,Thane,Bhivandi,2022,2022-06-01,2022-06-09,9
Maharashtra,Thane,Bhivandi,2022,2022-10-23,2022-10-31,9
Maharashtra,Thane,Shahapur,2022,2022-06-01,2022-06-09,9
Maharashtra,Thane,Shahapur,2022,2022-10-23,2022-10-31,9
Maharashtra,Thane,Ulhasnagar,2022,2022-06-01,2022-06-09,9
Maharashtra,Thane,Ulhasnagar,2022,2022-10-23,2022-10-31,9
Maharashtra,Thane,Ambarnath,2022,2022-06-01,2022-06-09,9
Maharashtra,Thane,Ambarnath,2022,2022-09-27,2022-10-07,11
Maharashtra,Thane,Ambarnath,2022,2022-10-23,2022-10-31,9
Maharashtra,Raigadh,Alibag,2022,2022-06-01,2022-06-09,9
Maharashtra,Raigadh,Alibag,2022,2022-10-24,2022-10-31,8
Maharashtra,Raigadh,Panwel,2022,2022-06-01,2022-06-09,9
Maharashtra,Raigadh,Panwel,2022,2022-10-23,2022-10-31,9
Maharashtra,Raigadh,Karjat,2022,2022-06-01,2022-06-09,9
Maharashtra,Raigadh,Karjat,2022,2022-10-23,2022-10-31,9
Maharashtra,Raigadh,Khalapur,2022,2022-06-01,2022-06-09,9
Maharashtra,Raigadh,Khalapur,2022,2022-06-12,2022-06-19,8
Maharashtra,Raigadh,Khalapur,2022,2022-10-23,2022-10-31,9
Maharashtra,Raigadh,Uran,2022,2022-06-01,2022-06-10,10
Maharashtra,Raigadh,Uran,2022,2022-10-20,2022-10-31,12
Maharashtra,Raigadh,Sudhagad,2022,2022-06-01,2022-06-09,9
Maharashtra,Raigadh,Sudhagad,2022,2022-10-23,2022-10-31,9
Maharashtra,Raigadh,Pen,2022,2022-06-01,2022-06-10,10
Maharashtra,Raigadh,Pen,2022,2022-10-23,2022-10-31,9
Maharashtra,Raigadh,Mahad,2022,2022-06-01,2022-06-08,8
Maharashtra,Raigadh,Mahad,2022,2022-10-23,2022-10-31,9
Maharashtra,Raigadh,Mangaon,2022,2022-06-01,2022-06-09,9
Maharashtra,Raigadh,Mangaon,2022,2022-10-23,2022-10-31,9
Maharashtra,Raigadh,Roha,2022,2022-06-01,2022-06-10,10
Maharashtra,Raigadh,Roha,2022,2022-10-23,2022-10-31,9
Maharashtra,Raigadh,Poladpur,2022,2022-06-02,2022-06-08,7
Maharashtra,Raigadh,Poladpur,2022,2022-10-23,2022-10-31,9
Maharashtra,Raigadh,Murud,2022,2022-06-01,2022-06-09,9
Maharashtra,Raigadh,Murud,2022,2022-08-28,2022-09-03,7
Maharashtra,Raigadh,Murud,2022,2022-10-16,2022-10-22,7
Maharashtra,Raigadh,Murud,2022,2022-10-24,2022-10-31,8
Maharashtra,Raigadh,Shriwardhan,2022,2022-06-01,2022-06-07,7
Maharashtra,Raigadh,Shriwardhan,2022,2022-08-28,2022-09-03,7
Maharashtra,Raigadh,Shriwardhan,2022,2022-09-27,2022-10-06,10
Maharashtra,Raigadh,Shriwardhan,2022,2022-10-20,2022-10-31,12
Maharashtra,Raigadh,Mahasala,2022,2022-06-01,2022-06-10,10
Maharashtra,Raigadh,Mahasala,2022,2022-10-20,2022-10-31,12
Maharashtra,Raigadh,Tala,2022,2022-06-01,2022-06-09,9
Maharashtra,Raigadh,Tala,2022,2022-10-23,2022-10-31,9
Maharashtra,Ratnagiri,Chiplun,2022,2022-10-23,2022-10-31,9
Maharashtra,Ratnagiri,Dapoli,2022,2022-06-02,2022-06-08,7
Maharashtra,Ratnagiri,Dapoli,2022,2022-10-23,2022-10-31,9
Maharashtra,Ratnagiri,Khed,2022,2022-10-23,2022-10-31,9
Maharashtra,Ratnagiri,Guhagar,2022,2022-06-02,2022-06-10,9
Maharashtra,Ratnagiri,Guhagar,2022,2022-10-23,2022-10-31,9
Maharashtra,Ratnagiri,Mandangad,2022,2022-06-01,2022-06-08,8
Maharashtra,Ratnagiri,Mandangad,2022,2022-10-23,2022-10-31,9
Maharashtra,Ratnagiri,Ratnagiri,2022,2022-06-01,2022-06-07,7
Maharashtra,Ratnagiri,Ratnagiri,2022,2022-10-23,2022-10-31,9
Maharashtra,Ratnagiri,Sangameshwar,2022,2022-10-23,2022-10-31,9
Maharashtra,Ratnagiri,Rajapur,2022,2022-10-23,2022-10-31,9
Maharashtra,Ratnagiri,Lanja,2022,2022-10-23,2022-10-31,9
Maharashtra,Sindhudurg,Devgad,2022,2022-10-18,2022-10-31,14
Maharashtra,Sindhudurg,Malwan,2022,2022-06-01,2022-06-07,7
Maharashtra,Sindhudurg,Malwan,2022,2022-10-24,2022-10-31,8
Maharashtra,Sindhudurg,Sawantwadi,2022,2022-10-24,2022-10-31,8
Maharashtra,Sindhudurg,Vengurla,2022,2022-10-24,2022-10-31,8
Maharashtra,Sindhudurg,Kankawali,2022,2022-10-24,2022-10-31,8
Maharashtra,Sindhudurg,Kudal,2022,2022-10-24,2022-10-31,8
Maharashtra,Sindhudurg,Vaibhavwadi,2022,2022-10-23,2022-10-31,9
Maharashtra,Sindhudurg,Dodamarg,2022,2022-06-01,2022-06-07,7
Maharashtra,Sindhudurg,Dodamarg,2022,2022-10-24,2022-10-31,8
Maharashtra,Palghar,Vasai,2022,2022-06-01,2022-06-09,9
Maharashtra,Palghar,Vasai,2022,2022-10-01,2022-10-07,7
Maharashtra,Palghar,Vasai,2022,2022-10-14,2022-10-31,18
Maharashtra,Palghar,Wada,2022,2022-06-01,2022-06-09,9
Maharashtra,Palghar,Wada,2022,2022-09-27,2022-10-06,10
Maharashtra,Palghar,Wada,2022,2022-10-22,2022-10-31,10
Maharashtra,Palghar,Dahanu,2022,2022-06-01,2022-06-09,9
Maharashtra,Palghar,Dahanu,2022,2022-10-01,2022-10-07,7
Maharashtra,Palghar,Dahanu,2022,2022-10-22,2022-10-31,10
Maharashtra,Palghar,Palghar,2022,2022-06-01,2022-06-09,9
Maharashtra,Palghar,Palghar,2022,2022-10-01,2022-10-07,7
Maharashtra,Palghar,Palghar,2022,2022-10-21,2022-10-31,11
Maharashtra,Palghar,Javhar,2022,2022-06-01,2022-06-10,10
Maharashtra,Palghar,Javhar,2022,2022-10-23,2022-10-31,9
Maharashtra,Palghar,Mokhada,2022,2022-06-01,2022-06-09,9
Maharashtra,Palghar,Mokhada,2022,2022-10-22,2022-10-31,10
Maharashtra,Palghar,Talasari,2022,2022-06-01,2022-06-09,9
Maharashtra,Palghar,Talasari,2022,2022-08-25,2022-08-31,7
Maharashtra,Palghar,Talasari,2022,2022-09-29,2022-10-07,9
Maharashtra,Palghar,Talasari,2022,2022-10-20,2022-10-31,12
Maharashtra,Palghar,Vikramgad,2022,2022-06-01,2022-06-09,9
Maharashtra,Palghar,Vikramgad,2022,2022-10-23,2022-10-31,9
Maharashtra,Nashik,Malegaon,2022,2022-06-01,2022-06-08,8
Maharashtra,Nashik,Malegaon,2022,2022-08-18,2022-08-31,14
Maharashtra,Nashik,Malegaon,2022,2022-09-28,2022-10-04,7
Maharashtra,Nashik,Malegaon,2022,2022-10-21,2022-10-31,11
Maharashtra,Nashik,Baglan,2022,2022-06-01,2022-06-10,10
Maharashtra,Nashik,Baglan,2022,2022-06-15,2022-06-22,8
Maharashtra,Nashik,Baglan,2022,2022-06-29,2022-07-06,8
Maharashtra,Nashik,Baglan,2022,2022-08-20,2022-08-30,11
Maharashtra,Nashik,Baglan,2022,2022-10-21,2022-10-31,11
Maharashtra,Nashik,Kalwan,2022,2022-06-01,2022-06-10,10
Maharashtra,Nashik,Kalwan,2022,2022-07-29,2022-08-04,7
Maharashtra,Nashik,Kalwan,2022,2022-10-21,2022-10-31,11
Maharashtra,Nashik,Nandgaon,2022,2022-06-01,2022-06-08,8
Maharashtra,Nashik,Nandgaon,2022,2022-06-15,2022-06-21,7
Maharashtra,Nashik,Nandgaon,2022,2022-08-17,2022-08-30,14
Maharashtra,Nashik,Nandgaon,2022,2022-09-21,2022-10-06,16
Maharashtra,Nashik,Nandgaon,2022,2022-10-22,2022-10-31,10
Maharashtra,Nashik,Surgana,2022,2022-06-01,2022-06-10,10
Maharashtra,Nashik,Surgana,2022,2022-10-02,2022-10-11,10
Maharashtra,Nashik,Surgana,2022,2022-10-23,2022-10-31,9
Maharashtra,Nashik,Nasik,2022,2022-06-01,2022-06-09,9
Maharashtra,Nashik,Nasik,2022,2022-06-12,2022-06-22,11
Maharashtra,Nashik,Nasik,2022,2022-07-29,2022-08-04,7
Maharashtra,Nashik,Nasik,2022,2022-09-20,2022-09-29,10
Maharashtra,Nashik,Nasik,2022,2022-10-23,2022-10-31,9
Maharashtra,Nashik,Dindori,2022,2022-06-01,2022-06-10,10
Maharashtra,Nashik,Dindori,2022,2022-06-13,2022-06-20,8
Maharashtra,Nashik,Dindori,2022,2022-07-27,2022-08-04,9
Maharashtra,Nashik,Dindori,2022,2022-10-23,2022-10-31,9
Maharashtra,Nashik,Egatpuri,2022,2022-06-01,2022-06-09,9
Maharashtra,Nashik,Egatpuri,2022,2022-06-11,2022-06-19,9
Maharashtra,Nashik,Egatpuri,2022,2022-10-23,2022-10-31,9
Maharashtra,Nashik,Peth,2022,2022-06-01,2022-06-10,10
Maharashtra,Nashik,Peth,2022,2022-08-25,2022-08-31,7
Maharashtra,Nashik,Peth,2022,2022-10-01,2022-10-07,7
Maharashtra,Nashik,Peth,2022,2022-10-22,2022-10-31,10
Maharashtra,Nashik,Niphad,2022,2022-06-01,2022-06-09,9
Maharashtra,Nashik,Niphad,2022,2022-07-26,2022-08-03,9
Maharashtra,Nashik,Niphad,2022,2022-08-25,2022-08-31,7
Maharashtra,Nashik,Niphad,2022,2022-10-21,2022-10-31,11
Maharashtra,Nashik,Sinnar,2022,2022-06-03,2022-06-09,7
Maharashtra,Nashik,Sinnar,2022,2022-06-15,2022-06-21,7
Maharashtra,Nashik,Sinnar,2022,2022-08-18,2022-08-31,14
Maharashtra,Nashik,Sinnar,2022,2022-09-21,2022-09-27,7
Maharashtra,Nashik,Sinnar,2022,2022-10-23,2022-10-31,9
Maharashtra,Nashik,Yevla,2022,2022-06-01,2022-06-12,12
Maharashtra,Nashik,Yevla,2022,2022-06-14,2022-06-22,9
Maharashtra,Nashik,Yevla,2022,2022-08-18,2022-08-31,14
Maharashtra,Nashik,Yevla,2022,2022-09-23,2022-09-30,8
Maharashtra,Nashik,Yevla,2022,2022-10-22,2022-10-31,10
Maharashtra,Nashik,Chandwad,2022,2022-06-15,2022-06-22,8
Maharashtra,Nashik,Chandwad,2022,2022-08-25,2022-08-31,7
Maharashtra,Nashik,Chandwad,2022,2022-10-21,2022-10-31,11
Maharashtra,Nashik,Trimbakeshwar,2022,2022-06-01,2022-06-09,9
Maharashtra,Nashik,Trimbakeshwar,2022,2022-06-11,2022-06-19,9
Maharashtra,Nashik,Trimbakeshwar,2022,2022-10-01,2022-10-07,7
Maharashtra,Nashik,Trimbakeshwar,2022,2022-10-22,2022-10-31,10
Maharashtra,Nashik,Devali,2022,2022-06-01,2022-06-10,10
Maharashtra,Nashik,Devali,2022,2022-06-29,2022-07-08,10
Maharashtra,Nashik,Devali,2022,2022-07-26,2022-08-04,10
Maharashtra,Nashik,Devali,2022,2022-08-18,2022-08-30,13
Maharashtra,Nashik,Devali,2022,2022-10-21,2022-10-31,11
Maharashtra,Dhule,Dhule,2022,2022-06-01,2022-06-11,11
Maharashtra,Dhule,Dhule,2022,2022-06-14,2022-06-20,7
Maharashtra,Dhule,Dhule,2022,2022-08-20,2022-08-31,12
Maharashtra,Dhule,Dhule,2022,2022-09-26,2022-10-06,11
Maharashtra,Dhule,Dhule,2022,2022-10-19,2022-10-31,13
Maharashtra,Dhule,Sakri,2022,2022-06-01,2022-06-10,10
Maharashtra,Dhule,Sakri,2022,2022-08-24,2022-08-30,7
Maharashtra,Dhule,Sakri,2022,2022-09-20,2022-09-28,9
Maharashtra,Dhule,Sakri,2022,2022-10-12,2022-10-18,7
Maharashtra,Dhule,Sakri,2022,2022-10-20,2022-10-31,12
Maharashtra,Dhule,Shirpur,2022,2022-06-01,2022-06-11,11
Maharashtra,Dhule,Shirpur,2022,2022-06-14,2022-06-21,8
Maharashtra,Dhule,Shirpur,2022,2022-07-27,2022-08-02,7
Maharashtra,Dhule,Shirpur,2022,2022-08-19,2022-08-31,13
Maharashtra,Dhule,Shirpur,2022,2022-09-03,2022-09-11,9
Maharashtra,Dhule,Shirpur,2022,2022-09-22,2022-09-28,7
Maharashtra,Dhule,Shirpur,2022,2022-10-10,2022-10-31,22
Maharashtra,Dhule,Shindkheda,2022,2022-06-01,2022-06-12,12
Maharashtra,Dhule,Shindkheda,2022,2022-07-24,2022-08-01,9
Maharashtra,Dhule,Shindkheda,2022,2022-08-18,2022-08-31,14
Maharashtra,Dhule,Shindkheda,2022,2022-09-19,2022-10-06,18
Maharashtra,Dhule,Shindkheda,2022,2022-10-11,2022-10-31,21
Maharashtra,Nandurbar,Nandurbar,2022,2022-06-01,2022-06-12,12
Maharashtra,Nandurbar,Nandurbar,2022,2022-06-15,2022-06-22,8
Maharashtra,Nandurbar,Nandurbar,2022,2022-06-28,2022-07-06,9
Maharashtra,Nandurbar,Nandurbar,2022,2022-08-21,2022-08-31,11
Maharashtra,Nandurbar,Nandurbar,2022,2022-09-18,2022-09-29,12
Maharashtra,Nandurbar,Nandurbar,2022,2022-10-20,2022-10-31,12
Maharashtra,Nandurbar,Navapur,2022,2022-06-01,2022-06-19,19
Maharashtra,Nandurbar,Navapur,2022,2022-08-23,2022-08-31,9
Maharashtra,Nandurbar,Navapur,2022,2022-09-02,2022-09-09,8
Maharashtra,Nandurbar,Navapur,2022,2022-09-30,2022-10-06,7
Maharashtra,Nandurbar,Navapur,2022,2022-10-20,2022-10-31,12
Maharashtra,Nandurbar,Shahada,2022,2022-06-01,2022-06-12,12
Maharashtra,Nandurbar,Shahada,2022,2022-06-14,2022-06-22,9
Maharashtra,Nandurbar,Shahada,2022,2022-07-27,2022-08-02,7
Maharashtra,Nandurbar,Shahada,2022,2022-08-20,2022-08-30,11
Maharashtra,Nandurbar,Shahada,2022,2022-09-19,2022-09-28,10
Maharashtra,Nandurbar,Shahada,2022,2022-09-30,2022-10-06,7
Maharashtra,Nandurbar,Shahada,2022,2022-10-13,2022-10-19,7
Maharashtra,Nandurbar,Shahada,2022,2022-10-21,2022-10-31,11
Maharashtra,Nandurbar,Taloda,2022,2022-06-01,2022-06-11,11
Maharashtra,Nandurbar,Taloda,2022,2022-06-14,2022-06-22,9
Maharashtra,Nandurbar,Taloda,2022,2022-06-24,2022-07-06,13
Maharashtra,Nandurbar,Taloda,2022,2022-07-27,2022-08-04,9
Maharashtra,Nandurbar,Taloda,2022,2022-08-25,2022-08-31,7
Maharashtra,Nandurbar,Taloda,2022,2022-09-03,2022-09-11,9
Maharashtra,Nandurbar,Taloda,2022,2022-09-19,2022-10-02,14
Maharashtra,Nandurbar,Taloda,2022,2022-10-20,2022-10-31,12
Maharashtra,Nandurbar,Akrani,2022,2022-06-01,2022-06-12,12
Maharashtra,Nandurbar,Akrani,2022,2022-08-24,2022-08-30,7
Maharashtra,Nandurbar,Akrani,2022,2022-09-19,2022-09-27,9
Maharashtra,Nandurbar,Akrani,2022,2022-10-13,2022-10-19,7
Maharashtra,Nandurbar,Akrani,2022,2022-10-21,2022-10-31,11
Maharashtra,Nandurbar,Akkalkua,2022,2022-06-01,2022-06-11,11
Maharashtra,Nandurbar,Akkalkua,2022,2022-08-21,2022-08-30,10
Maharashtra,Nandurbar,Akkalkua,2022,2022-09-18,2022-09-29,12
Maharashtra,Nandurbar,Akkalkua,2022,2022-10-13,2022-10-31,19
Maharashtra,Jalgaon,Jalgaon,2022,2022-06-01,2022-06-12,12
Maharashtra,Jalgaon,Jalgaon,2022,2022-07-28,2022-08-04,8
Maharashtra,Jalgaon,Jalgaon,2022,2022-08-25,2022-08-31,7
Maharashtra,Jalgaon,Jalgaon,2022,2022-09-21,2022-09-27,7
Maharashtra,Jalgaon,Jalgaon,2022,2022-10-09,2022-10-16,8
Maharashtra,Jalgaon,Jalgaon,2022,2022-10-18,2022-10-31,14
Maharashtra,Jalgaon,Bhusawal,2022,2022-06-01,2022-06-10,10
Maharashtra,Jalgaon,Bhusawal,2022,2022-07-26,2022-08-04,10
Maharashtra,Jalgaon,Bhusawal,2022,2022-08-20,2022-09-01,13
Maharashtra,Jalgaon,Bhusawal,2022,2022-09-18,2022-10-06,19
Maharashtra,Jalgaon,Bhusawal,2022,2022-10-22,2022-10-31,10
Maharashtra,Jalgaon,Yaval,2022,2022-06-02,2022-06-09,8
Maharashtra,Jalgaon,Yaval,2022,2022-07-26,2022-08-03,9
Maharashtra,Jalgaon,Yaval,2022,2022-08-20,2022-08-30,11
Maharashtra,Jalgaon,Yaval,2022,2022-09-21,2022-09-27,7
Maharashtra,Jalgaon,Yaval,2022,2022-09-30,2022-10-06,7
Maharashtra,Jalgaon,Yaval,2022,2022-10-12,2022-10-31,20
Maharashtra,Jalgaon,Raver,2022,2022-06-01,2022-06-08,8
Maharashtra,Jalgaon,Raver,2022,2022-07-26,2022-08-03,9
Maharashtra,Jalgaon,Raver,2022,2022-08-20,2022-08-26,7
Maharashtra,Jalgaon,Raver,2022,2022-09-22,2022-09-28,7
Maharashtra,Jalgaon,Raver,2022,2022-09-30,2022-10-06,7
Maharashtra,Jalgaon,Raver,2022,2022-10-13,2022-10-31,19
Maharashtra,Jalgaon,Edlabad mukainagar,2022,2022-06-01,2022-06-10,10
Maharashtra,Jalgaon,Edlabad mukainagar,2022,2022-06-28,2022-07-04,7
Maharashtra,Jalgaon,Edlabad mukainagar,2022,2022-07-27,2022-08-04,9
Maharashtra,Jalgaon,Edlabad mukainagar,2022,2022-09-22,2022-09-28,7
Maharashtra,Jalgaon,Edlabad mukainagar,2022,2022-09-30,2022-10-06,7
Maharashtra,Jalgaon,Edlabad mukainagar,2022,2022-10-22,2022-10-31,10
Maharashtra,Jalgaon,Amalner,2022,2022-06-01,2022-06-10,10
Maharashtra,Jalgaon,Amalner,2022,2022-08-20,2022-08-31,12
Maharashtra,Jalgaon,Amalner,2022,2022-09-21,2022-09-27,7
Maharashtra,Jalgaon,Amalner,2022,2022-09-29,2022-10-06,8
Maharashtra,Jalgaon,Amalner,2022,2022-10-10,2022-10-31,22
Maharashtra,Jalgaon,Chopda,2022,2022-06-01,2022-06-09,9
Maharashtra,Jalgaon,Chopda,2022,2022-07-26,2022-08-04,10
Maharashtra,Jalgaon,Chopda,2022,2022-08-21,2022-08-30,10
Maharashtra,Jalgaon,Chopda,2022,2022-09-29,2022-10-06,8
Maharashtra,Jalgaon,Chopda,2022,2022-10-10,2022-10-31,22
Maharashtra,Jalgaon,Erandol,2022,2022-06-01,2022-06-11,11
Maharashtra,Jalgaon,Erandol,2022,2022-07-28,2022-08-04,8
Maharashtra,Jalgaon,Erandol,2022,2022-08-22,2022-08-31,10
Maharashtra,Jalgaon,Erandol,2022,2022-09-21,2022-10-06,16
Maharashtra,Jalgaon,Erandol,2022,2022-10-22,2022-10-31,10
Maharashtra,Jalgaon,Parola,2022,2022-06-01,2022-06-12,12
Maharashtra,Jalgaon,Parola,2022,2022-07-28,2022-08-04,8
Maharashtra,Jalgaon,Parola,2022,2022-08-20,2022-08-31,12
Maharashtra,Jalgaon,Parola,2022,2022-09-21,2022-10-06,16
Maharashtra,Jalgaon,Parola,2022,2022-10-09,2022-10-17,9
Maharashtra,Jalgaon,Parola,2022,2022-10-22,2022-10-31,10
Maharashtra,Jalgaon,Chalisgaon,2022,2022-06-01,2022-06-09,9
Maharashtra,Jalgaon,Chalisgaon,2022,2022-08-17,2022-08-30,14
Maharashtra,Jalgaon,Chalisgaon,2022,2022-09-24,2022-10-06,13
Maharashtra,Jalgaon,Chalisgaon,2022,2022-10-09,2022-10-16,8
Maharashtra,Jalgaon,Chalisgaon,2022,2022-10-22,2022-10-31,10
Maharashtra,Jalgaon,Jamner,2022,2022-06-01,2022-06-11,11
Maharashtra,Jalgaon,Jamner,2022,2022-07-28,2022-08-04,8
Maharashtra,Jalgaon,Jamner,2022,2022-08-22,2022-08-30,9
Maharashtra,Jalgaon,Jamner,2022,2022-09-19,2022-10-02,14
Maharashtra,Jalgaon,Jamner,2022,2022-10-20,2022-10-31,12
Maharashtra,Jalgaon,Pachora,2022,2022-06-01,2022-06-09,9
Maharashtra,Jalgaon,Pachora,2022,2022-07-29,2022-08-07,10
Maharashtra,Jalgaon,Pachora,2022,2022-08-22,2022-08-30,9
Maharashtra,Jalgaon,Pachora,2022,2022-09-21,2022-10-06,16
Maharashtra,Jalgaon,Pachora,2022,2022-10-22,2022-10-31,10
Maharashtra,Jalgaon,Bhadgaon,2022,2022-06-01,2022-06-09,9
