state,district,taluka,season_year,event_date,rainfall_mm
Maharashtra,Ratnagiri,Rajapur,2025,2025-06-13,98.8
Maharashtra,Ratnagiri,Rajapur,2025,2025-06-14,96
Maharashtra,Ratnagiri,Rajapur,2025,2025-06-16,113
Maharashtra,Ratnagiri,Rajapur,2025,2025-07-03,114.4
Maharashtra,Ratnagiri,Rajapur,2025,2025-07-15,79.6
Maharashtra,Ratnagiri,Rajapur,2025,2025-07-23,90.7
Maharashtra,Ratnagiri,Rajapur,2025,2025-08-15,74.8
Maharashtra,Ratnagiri,Rajapur,2025,2025-08-18,131.4
Maharashtra,Ratnagiri,Rajapur,2025,2025-08-19,121.5
Maharashtra,Ratnagiri,Rajapur,2025,2025-08-20,75.6
Maharashtra,Ratnagiri,Rajapur,2025,2025-08-28,69.4
Maharashtra,Ratnagiri,Lanja,2025,2025-05-22,71.4
Maharashtra,Ratnagiri,Lanja,2025,2025-05-23,100
Maharashtra,Ratnagiri,Lanja,2025,2025-05-24,76.2
Maharashtra,Ratnagiri,Lanja,2025,2025-05-26,88
Maharashtra,Ratnagiri,Lanja,2025,2025-05-28,85.6
Maharashtra,Ratnagiri,Lanja,2025,2025-06-14,68.3
Maharashtra,Ratnagiri,Lanja,2025,2025-06-15,107.4
Maharashtra,Ratnagiri,Lanja,2025,2025-06-16,108.9
Maharashtra,Ratnagiri,Lanja,2025,2025-06-19,79.6
Maharashtra,Ratnagiri,Lanja,2025,2025-07-03,98.8
Maharashtra,Ratnagiri,Lanja,2025,2025-07-15,113.3
Maharashtra,Ratnagiri,Lanja,2025,2025-07-23,81.6
Maharashtra,Ratnagiri,Lanja,2025,2025-07-26,67.7
Maharashtra,Ratnagiri,Lanja,2025,2025-08-15,133
Maharashtra,Ratnagiri,Lanja,2025,2025-08-18,133.4
Maharashtra,Ratnagiri,Lanja,2025,2025-08-19,147.8
Maharashtra,Ratnagiri,Lanja,2025,2025-08-20,74.7
Maharashtra,Ratnagiri,Lanja,2025,2025-11-01,95.3
Maharashtra,Sindhudurg,Devgad,2025,2025-05-23,82.3
Maharashtra,Sindhudurg,Devgad,2025,2025-05-24,71.5
Maharashtra,Sindhudurg,Devgad,2025,2025-05-27,146.3
Maharashtra,Sindhudurg,Devgad,2025,2025-06-13,174.8
Maharashtra,Sindhudurg,Devgad,2025,2025-06-14,84.3
Maharashtra,Sindhudurg,Devgad,2025,2025-06-16,100.5
Maharashtra,Sindhudurg,Devgad,2025,2025-07-03,102.8
Maharashtra,Sindhudurg,Devgad,2025,2025-07-23,93.4
Maharashtra,Sindhudurg,Devgad,2025,2025-08-14,114.2
Maharashtra,Sindhudurg,Devgad,2025,2025-08-18,104.5
Maharashtra,Sindhudurg,Devgad,2025,2025-08-19,128
Maharashtra,Sindhudurg,Devgad,2025,2025-08-20,72.4
Maharashtra,Sindhudurg,Devgad,2025,2025-08-30,68.9
Maharashtra,Sindhudurg,Malwan,2025,2025-05-23,74.5
Maharashtra,Sindhudurg,Malwan,2025,2025-05-27,78.9
Maharashtra,Sindhudurg,Malwan,2025,2025-06-13,79.4
Maharashtra,Sindhudurg,Malwan,2025,2025-06-15,67.2
Maharashtra,Sindhudurg,Malwan,2025,2025-06-16,82.2
Maharashtra,Sindhudurg,Malwan,2025,2025-07-03,126.5
Maharashtra,Sindhudurg,Malwan,2025,2025-07-19,82.6
Maharashtra,Sindhudurg,Malwan,2025,2025-07-22,69
Maharashtra,Sindhudurg,Malwan,2025,2025-07-23,75.1
Maharashtra,Sindhudurg,Malwan,2025,2025-08-16,66.9
Maharashtra,Sindhudurg,Malwan,2025,2025-08-18,76.2
Maharashtra,Sindhudurg,Malwan,2025,2025-08-19,92.3
Maharashtra,Sindhudurg,Malwan,2025,2025-08-20,83.6
Maharashtra,Sindhudurg,Malwan,2025,2025-08-30,72.2
Maharashtra,Sindhudurg,Sawantwadi,2025,2025-05-21,128.9
Maharashtra,Sindhudurg,Sawantwadi,2025,2025-05-23,138.2
Maharashtra,Sindhudurg,Sawantwadi,2025,2025-05-27,91.9
Maharashtra,Sindhudurg,Sawantwadi,2025,2025-06-14,107.5
Maharashtra,Sindhudurg,Sawantwadi,2025,2025-06-15,86.1
Maharashtra,Sindhudurg,Sawantwadi,2025,2025-06-16,157.4
Maharashtra,Sindhudurg,Sawantwadi,2025,2025-07-03,144.8
Maharashtra,Sindhudurg,Sawantwadi,2025,2025-07-04,86.4
Maharashtra,Sindhudurg,Sawantwadi,2025,2025-07-15,80
Maharashtra,Sindhudurg,Sawantwadi,2025,2025-07-22,67.8
Maharashtra,Sindhudurg,Sawantwadi,2025,2025-07-23,65.6
Maharashtra,Sindhudurg,Sawantwadi,2025,2025-08-19,70.2
Maharashtra,Sindhudurg,Sawantwadi,2025,2025-08-20,65.4
Maharashtra,Sindhudurg,Sawantwadi,2025,2025-08-27,75.5
Maharashtra,Sindhudurg,Sawantwadi,2025,2025-08-28,120
Maharashtra,Sindhudurg,Sawantwadi,2025,2025-11-01,76.6
Maharashtra,Sindhudurg,Vengurla,2025,2025-05-21,143.3
Maharashtra,Sindhudurg,Vengurla,2025,2025-05-23,112.3
Maharashtra,Sindhudurg,Vengurla,2025,2025-05-26,66
Maharashtra,Sindhudurg,Vengurla,2025,2025-05-27,106.8
Maharashtra,Sindhudurg,Vengurla,2025,2025-06-14,140.8
Maharashtra,Sindhudurg,Vengurla,2025,2025-06-16,124.7
Maharashtra,Sindhudurg,Vengurla,2025,2025-07-03,119.7
Maharashtra,Sindhudurg,Vengurla,2025,2025-07-04,65
Maharashtra,Sindhudurg,Vengurla,2025,2025-07-23,72.1
Maharashtra,Sindhudurg,Vengurla,2025,2025-08-14,66.4
Maharashtra,Sindhudurg,Vengurla,2025,2025-08-15,69.6
Maharashtra,Sindhudurg,Vengurla,2025,2025-08-19,74.5
Maharashtra,Sindhudurg,Vengurla,2025,2025-08-20,76.3
Maharashtra,Sindhudurg,Vengurla,2025,2025-08-28,79.4
Maharashtra,Sindhudurg,Kankawali,2025,2025-05-23,95.4
Maharashtra,Sindhudurg,Kankawali,2025,2025-05-24,101.3
Maharashtra,Sindhudurg,Kankawali,2025,2025-05-27,129.7
Maharashtra,Sindhudurg,Kankawali,2025,2025-06-13,65.7
Maharashtra,Sindhudurg,Kankawali,2025,2025-06-14,78.9
Maharashtra,Sindhudurg,Kankawali,2025,2025-06-16,107.3
Maharashtra,Sindhudurg,Kankawali,2025,2025-07-03,178.1
Maharashtra,Sindhudurg,Kankawali,2025,2025-07-04,68.8
Maharashtra,Sindhudurg,Kankawali,2025,2025-07-15,73.4
Maharashtra,Sindhudurg,Kankawali,2025,2025-07-23,97.7
Maharashtra,Sindhudurg,Kankawali,2025,2025-08-18,162.2
Maharashtra,Sindhudurg,Kankawali,2025,2025-08-19,140.1
Maharashtra,Sindhudurg,Kankawali,2025,2025-08-20,104.5
Maharashtra,Sindhudurg,Kankawali,2025,2025-08-30,69.4
Maharashtra,Sindhudurg,Kudal,2025,2025-05-21,83.3
Maharashtra,Sindhudurg,Kudal,2025,2025-05-23,115
Maharashtra,Sindhudurg,Kudal,2025,2025-05-27,86.9
Maharashtra,Sindhudurg,Kudal,2025,2025-06-16,118.3
Maharashtra,Sindhudurg,Kudal,2025,2025-07-03,130.6
Maharashtra,Sindhudurg,Kudal,2025,2025-07-15,74.9
Maharashtra,Sindhudurg,Kudal,2025,2025-07-22,68.7
Maharashtra,Sindhudurg,Kudal,2025,2025-08-16,101.6
Maharashtra,Sindhudurg,Kudal,2025,2025-08-18,76.1
Maharashtra,Sindhudurg,Kudal,2025,2025-08-19,86.7
Maharashtra,Sindhudurg,Kudal,2025,2025-08-20,81.4
Maharashtra,Sindhudurg,Kudal,2025,2025-08-28,82
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-05-23,92.5
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-05-24,80.4
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-05-26,74.2
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-05-27,72.6
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-05-28,74.7
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-06-13,92.6
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-06-14,81.4
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-06-16,139.8
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-06-24,85.4
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-07-03,112.2
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-07-15,66
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-07-23,71.4
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-07-24,72.4
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-08-14,84.6
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-08-15,93.7
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-08-18,110.1
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-08-19,170
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-08-20,89.2
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-08-28,92.2
Maharashtra,Sindhudurg,Vaibhavwadi,2025,2025-08-30,70.4
Maharashtra,Sindhudurg,Dodamarg,2025,2025-05-21,132.9
Maharashtra,Sindhudurg,Dodamarg,2025,2025-05-23,114.2
Maharashtra,Sindhudurg,Dodamarg,2025,2025-05-27,77.7
Maharashtra,Sindhudurg,Dodamarg,2025,2025-06-14,72.6
Maharashtra,Sindhudurg,Dodamarg,2025,2025-06-16,97.8
Maharashtra,Sindhudurg,Dodamarg,2025,2025-07-03,105.2
Maharashtra,Sindhudurg,Dodamarg,2025,2025-07-15,89.2
Maharashtra,Sindhudurg,Dodamarg,2025,2025-08-19,65.3
Maharashtra,Sindhudurg,Dodamarg,2025,2025-08-20,67.3
Maharashtra,Sindhudurg,Dodamarg,2025,2025-08-28,113.3
Maharashtra,Palghar,Vasai,2025,2025-06-16,86.9
Maharashtra,Palghar,Vasai,2025,2025-06-17,71.8
Maharashtra,Palghar,Vasai,2025,2025-06-24,92.7
Maharashtra,Palghar,Vasai,2025,2025-08-17,140.9
Maharashtra,Palghar,Vasai,2025,2025-08-19,111.1
Maharashtra,Palghar,Vasai,2025,2025-08-20,183.9
Maharashtra,Palghar,Vasai,2025,2025-09-06,109.2
Maharashtra,Palghar,Vasai,2025,2025-09-07,92.3
Maharashtra,Palghar,Vasai,2025,2025-09-28,72.5
Maharashtra,Palghar,Vasai,2025,2025-09-29,91.7
Maharashtra,Palghar,Wada,2025,2025-06-19,182.7
Maharashtra,Palghar,Wada,2025,2025-06-24,89.7
Maharashtra,Palghar,Wada,2025,2025-07-07,66.5
Maharashtra,Palghar,Wada,2025,2025-07-23,67.4
Maharashtra,Palghar,Wada,2025,2025-08-19,85.4
Maharashtra,Palghar,Wada,2025,2025-08-20,188.1
Maharashtra,Palghar,Wada,2025,2025-09-07,131.2
Maharashtra,Palghar,Wada,2025,2025-09-29,122.3
Maharashtra,Palghar,Dahanu,2025,2025-06-19,104.8
Maharashtra,Palghar,Dahanu,2025,2025-06-23,108.6
Maharashtra,Palghar,Dahanu,2025,2025-06-24,82.2
Maharashtra,Palghar,Dahanu,2025,2025-08-19,97.9
Maharashtra,Palghar,Dahanu,2025,2025-08-20,150.2
Maharashtra,Palghar,Dahanu,2025,2025-09-07,149.8
Maharashtra,Palghar,Dahanu,2025,2025-09-08,69.7
Maharashtra,Palghar,Dahanu,2025,2025-09-28,89.2
Maharashtra,Palghar,Dahanu,2025,2025-09-29,166
Maharashtra,Palghar,Palghar,2025,2025-06-17,65.9
Maharashtra,Palghar,Palghar,2025,2025-06-19,106.1
Maharashtra,Palghar,Palghar,2025,2025-06-23,65
Maharashtra,Palghar,Palghar,2025,2025-06-24,79
Maharashtra,Palghar,Palghar,2025,2025-08-17,108.4
Maharashtra,Palghar,Palghar,2025,2025-08-19,97.5
Maharashtra,Palghar,Palghar,2025,2025-08-20,167.6
Maharashtra,Palghar,Palghar,2025,2025-09-06,72.8
Maharashtra,Palghar,Palghar,2025,2025-09-07,114.9
Maharashtra,Palghar,Palghar,2025,2025-09-08,67.4
Maharashtra,Palghar,Palghar,2025,2025-09-29,137.1
Maharashtra,Palghar,Javhar,2025,2025-06-19,111.6
Maharashtra,Palghar,Javhar,2025,2025-06-20,92.3
Maharashtra,Palghar,Javhar,2025,2025-06-23,85.7
Maharashtra,Palghar,Javhar,2025,2025-06-24,77.5
Maharashtra,Palghar,Javhar,2025,2025-07-02,134.7
Maharashtra,Palghar,Javhar,2025,2025-07-06,161.6
Maharashtra,Palghar,Javhar,2025,2025-07-07,92.5
Maharashtra,Palghar,Javhar,2025,2025-07-26,86.7
Maharashtra,Palghar,Javhar,2025,2025-08-20,149.2
Maharashtra,Palghar,Javhar,2025,2025-08-21,83.3
Maharashtra,Palghar,Javhar,2025,2025-09-07,92.4
Maharashtra,Palghar,Javhar,2025,2025-09-23,71.4
Maharashtra,Palghar,Javhar,2025,2025-09-28,78.9
Maharashtra,Palghar,Javhar,2025,2025-09-29,135.1
Maharashtra,Palghar,Mokhada,2025,2025-06-19,109.5
Maharashtra,Palghar,Mokhada,2025,2025-06-20,66.2
Maharashtra,Palghar,Mokhada,2025,2025-06-24,72.3
Maharashtra,Palghar,Mokhada,2025,2025-07-02,93.1
Maharashtra,Palghar,Mokhada,2025,2025-07-06,138.8
Maharashtra,Palghar,Mokhada,2025,2025-07-07,65.3
Maharashtra,Palghar,Mokhada,2025,2025-08-20,123.6
Maharashtra,Palghar,Mokhada,2025,2025-08-21,77.5
Maharashtra,Palghar,Mokhada,2025,2025-09-23,69.5
Maharashtra,Palghar,Mokhada,2025,2025-09-28,76.7
Maharashtra,Palghar,Mokhada,2025,2025-09-29,122.1
Maharashtra,Palghar,Talasari,2025,2025-06-19,74.3
Maharashtra,Palghar,Talasari,2025,2025-06-22,98.1
Maharashtra,Palghar,Talasari,2025,2025-06-23,108.9
Maharashtra,Palghar,Talasari,2025,2025-06-24,71.9
Maharashtra,Palghar,Talasari,2025,2025-07-26,70.3
Maharashtra,Palghar,Talasari,2025,2025-08-19,118
Maharashtra,Palghar,Talasari,2025,2025-08-20,150.8
Maharashtra,Palghar,Talasari,2025,2025-09-07,127.3
Maharashtra,Palghar,Talasari,2025,2025-09-08,86.1
Maharashtra,Palghar,Talasari,2025,2025-09-28,87.4
Maharashtra,Palghar,Talasari,2025,2025-09-29,184.8
Maharashtra,Palghar,Vikramgad,2025,2025-06-19,120.2
Maharashtra,Palghar,Vikramgad,2025,2025-06-23,82.6
Maharashtra,Palghar,Vikramgad,2025,2025-06-24,88.6
Maharashtra,Palghar,Vikramgad,2025,2025-07-02,68.1
Maharashtra,Palghar,Vikramgad,2025,2025-07-06,99.8
Maharashtra,Palghar,Vikramgad,2025,2025-07-07,79.9
Maharashtra,Palghar,Vikramgad,2025,2025-07-26,77.2
Maharashtra,Palghar,Vikramgad,2025,2025-08-19,95.3
Maharashtra,Palghar,Vikramgad,2025,2025-08-20,157.3
Maharashtra,Palghar,Vikramgad,2025,2025-09-07,137.6
Maharashtra,Palghar,Vikramgad,2025,2025-09-28,74.4
Maharashtra,Palghar,Vikramgad,2025,2025-09-29,145.3
Maharashtra,Nashik,Baglan,2025,2025-09-28,67.1
Maharashtra,Nashik,Nandgaon,2025,2025-09-28,100
Maharashtra,Nashik,Surgana,2025,2025-06-19,105.3
Maharashtra,Nashik,Surgana,2025,2025-09-23,93.3
Maharashtra,Nashik,Surgana,2025,2025-09-28,128
Maharashtra,Nashik,Nasik,2025,2025-09-28,74.4
Maharashtra,Nashik,Dindori,2025,2025-06-19,69.8
Maharashtra,Nashik,Dindori,2025,2025-09-28,80.8
Maharashtra,Nashik,Egatpuri,2025,2025-06-19,84.3
Maharashtra,Nashik,Egatpuri,2025,2025-06-20,105.8
Maharashtra,Nashik,Egatpuri,2025,2025-07-07,72.6
Maharashtra,Nashik,Egatpuri,2025,2025-08-20,100.7
Maharashtra,Nashik,Egatpuri,2025,2025-08-21,112.2
Maharashtra,Nashik,Egatpuri,2025,2025-09-28,72.2
Maharashtra,Nashik,Egatpuri,2025,2025-09-29,68.9
Maharashtra,Nashik,Peth,2025,2025-06-19,121.3
Maharashtra,Nashik,Peth,2025,2025-07-27,88
Maharashtra,Nashik,Peth,2025,2025-08-21,78.3
Maharashtra,Nashik,Peth,2025,2025-09-07,86.2
Maharashtra,Nashik,Peth,2025,2025-09-23,92.7
Maharashtra,Nashik,Peth,2025,2025-09-28,128
Maharashtra,Nashik,Niphad,2025,2025-09-28,69.7
Maharashtra,Nashik,Sinnar,2025,2025-09-28,76.2
Maharashtra,Nashik,Yevla,2025,2025-09-28,120.8
Maharashtra,Nashik,Chandwad,2025,2025-09-28,71.7
Maharashtra,Nashik,Trimbakeshwar,2025,2025-06-19,126.6
Maharashtra,Nashik,Trimbakeshwar,2025,2025-06-20,103.4
Maharashtra,Nashik,Trimbakeshwar,2025,2025-06-24,79.2
Maharashtra,Nashik,Trimbakeshwar,2025,2025-07-06,97.5
Maharashtra,Nashik,Trimbakeshwar,2025,2025-07-07,72.9
Maharashtra,Nashik,Trimbakeshwar,2025,2025-08-20,80.6
Maharashtra,Nashik,Trimbakeshwar,2025,2025-08-21,77.3
Maharashtra,Nashik,Trimbakeshwar,2025,2025-09-07,65.2
Maharashtra,Nashik,Trimbakeshwar,2025,2025-09-28,77
Maharashtra,Nashik,Trimbakeshwar,2025,2025-09-29,104.7
Maharashtra,Nashik,Devali,2025,2025-09-28,66.9
Maharashtra,Nashik,Devali,2025,2025-10-26,79.3
Maharashtra,Dhule,Sakri,2025,2025-09-28,75.6
Maharashtra,Nandurbar,Nandurbar,2025,2025-06-19,67.2
Maharashtra,Nandurbar,Nandurbar,2025,2025-09-28,70.1
Maharashtra,Nandurbar,Navapur,2025,2025-09-05,97.6
Maharashtra,Nandurbar,Navapur,2025,2025-09-28,72.1
Maharashtra,Nandurbar,Akrani,2025,2025-10-26,68.1
Maharashtra,Nandurbar,Akkalkua,2025,2025-09-05,84.1
Maharashtra,Nandurbar,Akkalkua,2025,2025-09-07,73.5
Maharashtra,Jalgaon,Edlabad mukainagar,2025,2025-09-17,72
Maharashtra,Jalgaon,Erandol,2025,2025-08-16,99
Maharashtra,Jalgaon,Erandol,2025,2025-08-17,71.1
Maharashtra,Jalgaon,Parola,2025,2025-08-16,85.1
Maharashtra,Jalgaon,Parola,2025,2025-09-23,68.5
Maharashtra,Jalgaon,Chalisgaon,2025,2025-07-26,65.3
Maharashtra,Jalgaon,Chalisgaon,2025,2025-08-16,82.1
Maharashtra,Jalgaon,Chalisgaon,2025,2025-09-23,68.5
Maharashtra,Jalgaon,Chalisgaon,2025,2025-09-28,100.1
Maharashtra,Jalgaon,Jamner,2025,2025-08-17,86.2
Maharashtra,Jalgaon,Jamner,2025,2025-09-16,76.4
Maharashtra,Jalgaon,Pachora,2025,2025-08-16,74.9
Maharashtra,Jalgaon,Pachora,2025,2025-08-17,86.5
Maharashtra,Jalgaon,Pachora,2025,2025-09-23,73.6
Maharashtra,Jalgaon,Bhadgaon,2025,2025-08-17,68.5
Maharashtra,Jalgaon,Bhadgaon,2025,2025-09-23,91.3
Maharashtra,Jalgaon,Bhadgaon,2025,2025-09-28,86.5
Maharashtra,Jalgaon,Dharangaon,2025,2025-08-16,105.8
Maharashtra,Ahilyanagar,Nagar,2025,2025-09-28,95.7
Maharashtra,Ahilyanagar,Shrigonda,2025,2025-05-25,81.5
Maharashtra,Ahilyanagar,Shrigonda,2025,2025-09-15,66.9
Maharashtra,Ahilyanagar,Karjat,2025,2025-05-26,65.6
Maharashtra,Ahilyanagar,Karjat,2025,2025-09-14,70.8
Maharashtra,Ahilyanagar,Karjat,2025,2025-09-28,66.7
Maharashtra,Ahilyanagar,Jamkhed,2025,2025-09-22,67.2
Maharashtra,Ahilyanagar,Jamkhed,2025,2025-09-23,82.7
Maharashtra,Ahilyanagar,Jamkhed,2025,2025-09-27,78.5
Maharashtra,Ahilyanagar,Jamkhed,2025,2025-09-28,93.8
Maharashtra,Ahilyanagar,Shegaon,2025,2025-08-29,70.5
Maharashtra,Ahilyanagar,Shegaon,2025,2025-09-14,88.6
Maharashtra,Ahilyanagar,Shegaon,2025,2025-09-23,115.2
Maharashtra,Ahilyanagar,Shegaon,2025,2025-09-28,99.2
Maharashtra,Ahilyanagar,Pathardi,2025,2025-08-29,67.8
Maharashtra,Ahilyanagar,Pathardi,2025,2025-09-14,69.8
Maharashtra,Ahilyanagar,Pathardi,2025,2025-09-22,107.5
Maharashtra,Ahilyanagar,Pathardi,2025,2025-09-23,100.2
Maharashtra,Ahilyanagar,Pathardi,2025,2025-09-28,96.4
Maharashtra,Ahilyanagar,Newasa,2025,2025-09-14,75.4
Maharashtra,Ahilyanagar,Newasa,2025,2025-09-28,111.8
Maharashtra,Ahilyanagar,Rahuri,2025,2025-09-28,94.8
Maharashtra,Ahilyanagar,Kopargaon,2025,2025-09-28,110.2
Maharashtra,Ahilyanagar,Shrirampur,2025,2025-09-28,106.1
Maharashtra,Ahilyanagar,Rahata,2025,2025-09-28,147.5
Maharashtra,Pune,Pune city,2025,2025-06-14,65.3
Maharashtra,Pune,Pune city,2025,2025-09-15,66.5
Maharashtra,Pune,Pune city,2025,2025-09-19,101.5
Maharashtra,Pune,Haveli pune,2025,2025-09-15,87.6
Maharashtra,Pune,Mulshi paud,2025,2025-08-20,114.2
Maharashtra,Pune,Maval wadgaon,2025,2025-05-26,91.9
Maharashtra,Pune,Maval wadgaon,2025,2025-06-16,66.2
Maharashtra,Pune,Maval wadgaon,2025,2025-06-19,97.6
Maharashtra,Pune,Maval wadgaon,2025,2025-06-20,94.6
Maharashtra,Pune,Maval wadgaon,2025,2025-06-24,75
Maharashtra,Pune,Maval wadgaon,2025,2025-07-03,79.6
Maharashtra,Pune,Maval wadgaon,2025,2025-07-26,82.4
Maharashtra,Pune,Maval wadgaon,2025,2025-08-20,188.8
Maharashtra,Pune,Velhe,2025,2025-06-20,66.1
Maharashtra,Pune,Velhe,2025,2025-07-26,91.5
Maharashtra,Pune,Velhe,2025,2025-08-19,111.1
Maharashtra,Pune,Velhe,2025,2025-08-20,85.2
Maharashtra,Pune,Baramati,2025,2025-05-25,86.4
Maharashtra,Pune,Baramati,2025,2025-05-26,75.5
Maharashtra,Pune,Baramati,2025,2025-09-15,72.7
Maharashtra,Pune,Indapur,2025,2025-09-15,82.3
Maharashtra,Pune,Daund,2025,2025-05-25,69.5
Maharashtra,Pune,Daund,2025,2025-09-15,87.5
Maharashtra,Pune,Purandar saswad,2025,2025-09-15,74.1
Maharashtra,Solapur,N.solapur,2025,2025-08-06,78
Maharashtra,Solapur,N.solapur,2025,2025-09-11,67.5
Maharashtra,Solapur,S.solapur,2025,2025-09-11,67.8
Maharashtra,Solapur,Barshi,2025,2025-05-27,66
Maharashtra,Solapur,Barshi,2025,2025-09-22,78
Maharashtra,Solapur,Akkalkot,2025,2025-09-11,100
Maharashtra,Solapur,Madha,2025,2025-09-22,111.9
Maharashtra,Solapur,Karmala,2025,2025-09-15,65
Maharashtra,Solapur,Karmala,2025,2025-09-22,86
Maharashtra,Solapur,Karmala,2025,2025-09-23,69.6
Maharashtra,Solapur,Malshiras,2025,2025-09-27,65.2
Maharashtra,Satara,Javli medha,2025,2025-05-23,105.4
Maharashtra,Satara,Javli medha,2025,2025-06-19,65.3
Maharashtra,Satara,Javli medha,2025,2025-06-20,92.7
Maharashtra,Satara,Phaltan,2025,2025-05-24,79.3
Maharashtra,Satara,Phaltan,2025,2025-05-25,86.5
Maharashtra,Satara,Phaltan,2025,2025-05-26,102
Maharashtra,Satara,Wai,2025,2025-05-23,79.1
Maharashtra,Satara,Mahableshwar,2025,2025-05-23,98.4
Maharashtra,Satara,Mahableshwar,2025,2025-06-19,109.5
Maharashtra,Satara,Mahableshwar,2025,2025-06-20,137.6
Maharashtra,Satara,Mahableshwar,2025,2025-06-24,101.2
Maharashtra,Satara,Mahableshwar,2025,2025-07-03,65.7
Maharashtra,Satara,Mahableshwar,2025,2025-07-15,69
Maharashtra,Satara,Mahableshwar,2025,2025-07-26,102.4
Maharashtra,Satara,Mahableshwar,2025,2025-07-27,92.6
Maharashtra,Satara,Mahableshwar,2025,2025-08-16,76.8
Maharashtra,Satara,Mahableshwar,2025,2025-08-17,83.9
Maharashtra,Satara,Mahableshwar,2025,2025-08-18,73.4
Maharashtra,Satara,Mahableshwar,2025,2025-08-19,116.3
Maharashtra,Satara,Mahableshwar,2025,2025-08-20,164.7
Maharashtra,Satara,Mahableshwar,2025,2025-08-21,65
Maharashtra,Sangli,Miraj,2025,2025-09-27,67
Maharashtra,Sangli,Tasgaon,2025,2025-09-27,72.2
Maharashtra,Sangli,Shirala,2025,2025-05-24,73.4
Maharashtra,Sangli,Kavthemahankal,2025,2025-09-27,82.5
Maharashtra,Kolhapur,Shirol,2025,2025-09-27,70
Maharashtra,Kolhapur,Panhala,2025,2025-08-19,71.6
Maharashtra,Kolhapur,Shauwadi,2025,2025-08-19,113.9
Maharashtra,Kolhapur,Shauwadi,2025,2025-08-20,83.2
Maharashtra,Kolhapur,Radhanagari,2025,2025-08-19,108.2
Maharashtra,Kolhapur,Radhanagari,2025,2025-08-20,74.4
Maharashtra,Kolhapur,Bavda,2025,2025-05-23,87.3
Maharashtra,Kolhapur,Bavda,2025,2025-05-24,79.3
Maharashtra,Kolhapur,Bavda,2025,2025-05-26,102.4
Maharashtra,Kolhapur,Bavda,2025,2025-05-28,82.4
Maharashtra,Kolhapur,Bavda,2025,2025-06-13,74.4
Maharashtra,Kolhapur,Bavda,2025,2025-06-16,135.7
Maharashtra,Kolhapur,Bavda,2025,2025-06-24,94.3
Maharashtra,Kolhapur,Bavda,2025,2025-07-01,66.2
Maharashtra,Kolhapur,Bavda,2025,2025-07-02,83.5
Maharashtra,Kolhapur,Bavda,2025,2025-07-03,119.2
Maharashtra,Kolhapur,Bavda,2025,2025-07-04,95.4
Maharashtra,Kolhapur,Bavda,2025,2025-07-05,73.3
Maharashtra,Kolhapur,Bavda,2025,2025-07-15,113.4
Maharashtra,Kolhapur,Bavda,2025,2025-07-18,86.8
Maharashtra,Kolhapur,Bavda,2025,2025-07-26,100.9
Maharashtra,Kolhapur,Bavda,2025,2025-07-27,112.7
Maharashtra,Kolhapur,Bavda,2025,2025-08-15,77.7
Maharashtra,Kolhapur,Bavda,2025,2025-08-16,75.1
Maharashtra,Kolhapur,Bavda,2025,2025-08-18,104.9
Maharashtra,Kolhapur,Bavda,2025,2025-08-19,172.4
Maharashtra,Kolhapur,Bavda,2025,2025-08-20,121.2
Maharashtra,Kolhapur,Bavda,2025,2025-08-27,65.2
Maharashtra,Kolhapur,Bavda,2025,2025-08-28,73.9
Maharashtra,Kolhapur,Kagal,2025,2025-08-19,74.6
Maharashtra,Kolhapur,Bhudargad,2025,2025-06-25,86.5
Maharashtra,Kolhapur,Bhudargad,2025,2025-08-19,91
Maharashtra,Kolhapur,Ajara,2025,2025-06-25,101.7
Maharashtra,Kolhapur,Chandgad,2025,2025-06-16,73.7
Maharashtra,Kolhapur,Chandgad,2025,2025-08-19,65
Maharashtra,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,2025,2025-09-28,83
Maharashtra,Chhatrapati Sambhajinagar,Paithan,2025,2025-09-14,133.9
Maharashtra,Chhatrapati Sambhajinagar,Paithan,2025,2025-09-22,83.8
Maharashtra,Chhatrapati Sambhajinagar,Paithan,2025,2025-09-23,66.1
Maharashtra,Chhatrapati Sambhajinagar,Gangapur,2025,2025-09-28,150.4
